id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-5833,2024-01-05,000001,Vente,176850,6,,RUE DE LA VILLE AUX BOIS,0089,02190,02399,Juvincourt-et-Damary,02,,,02399000AE0202,,,,,,,,,,,,,0,1,Maison,99,5,S,sols,,,309,3.887513,49.444596
2024-5833,2024-01-05,000001,Vente,176850,6,,RUE DE LA VILLE AUX BOIS,0089,02190,02399,Juvincourt-et-Damary,02,,,02399000AE0202,,,,,,,,,,,,,0,1,Maison,99,5,J,jardins,,,537,3.887513,49.444596
2024-5833,2024-01-05,000001,Vente,176850,6,,RUE DE LA VILLE AUX BOIS,0089,02190,02399,Juvincourt-et-Damary,02,,,02399000AE0202,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,537,3.887513,49.444596
2024-5833,2024-01-05,000001,Vente,176850,6,,RUE DE LA VILLE AUX BOIS,0089,02190,02399,Juvincourt-et-Damary,02,,,02399000AE0202,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,309,3.887513,49.444596
2024-5834,2024-01-09,000001,Vente,245000,7,,RUE CLOVIS,0490,02200,02722,Soissons,02,,,02722000BW0045,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,435,3.336831,49.382487
2024-5834,2024-01-09,000001,Vente,245000,7,,RUE CLOVIS,0490,02200,02722,Soissons,02,,,02722000BW0045,,,,,,,,,,,,,0,1,Maison,106,5,S,sols,,,435,3.336831,49.382487
2024-5835,2024-01-12,000001,Vente,109450,2,,RUE DES CAVES,0018,02860,02128,Bruyères-et-Montbérault,02,,,021280000C0783,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,82,3.662944,49.524685
2024-5835,2024-01-12,000001,Vente,109450,2,,RUE DES CAVES,0018,02860,02128,Bruyères-et-Montbérault,02,,,021280000C0783,,,,,,,,,,,,,0,1,Maison,41,4,S,sols,,,82,3.662944,49.524685
2024-5836,2024-01-05,000001,Vente,95000,,,SAINT-PIERRE,B133,02370,02758,Vailly-sur-Aisne,02,,,027580000A1918,,,,,,,,,,,,,0,,,,,S,sols,,,309,3.504694,49.410534
2024-5836,2024-01-05,000001,Vente,95000,5,,CHE DE VAUXCELLES,0375,02370,02758,Vailly-sur-Aisne,02,,,027580000A1964,,,,,,,,,,,,,0,1,Maison,70,4,S,sols,,,602,3.504364,49.410484
2024-5837,2024-01-11,000001,Vente,260000,9001,,RUE DE LA CROISETTE,0025,02860,02471,Martigny-Courpierre,02,,,024710000A0635,,,,,,,,,,,,,0,1,Maison,97,2,S,sols,,,1224,3.681014,49.491176
2024-5838,2024-01-05,000001,Vente,407000,7,,RUE DE LA PLAINE,0090,02370,02167,Chassemy,02,,,02167000AB0186,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1847,3.507477,49.381261
2024-5838,2024-01-05,000001,Vente,407000,7,,RUE DE LA PLAINE,0090,02370,02167,Chassemy,02,,,02167000AB0186,,,,,,,,,,,,,0,1,Maison,170,4,S,sols,,,1847,3.507477,49.381261
2024-5838,2024-01-05,000001,Vente,407000,7,,RUE DE LA PLAINE,0090,02370,02167,Chassemy,02,,,02167000AB0186,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1847,3.507477,49.381261
2024-5839,2024-01-12,000001,Vente,30000,15,,AV DE LA GARE,0060,02210,02580,Oulchy-le-Château,02,,,025800000C0594,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,595,3.365455,49.201934
2024-5839,2024-01-12,000001,Vente,30000,,,LES CANAUX,B010,02210,02580,Oulchy-le-Château,02,,,025800000C0595,,,,,,,,,,,,,0,,,,,J,jardins,,,305,3.365745,49.20173
2024-5839,2024-01-12,000001,Vente,30000,,,LES CANAUX,B010,02210,02580,Oulchy-le-Château,02,,,025800000C0596,,,,,,,,,,,,,0,,,,,J,jardins,,,2412,3.366022,49.201655
2024-5839,2024-01-12,000001,Vente,30000,,,LES CANAUX,B010,02210,02580,Oulchy-le-Château,02,,,025800000C0627,,,,,,,,,,,,,0,,,,,J,jardins,,,209,3.366471,49.201428
2024-5839,2024-01-12,000001,Vente,30000,,,LES CANAUX,B010,02210,02580,Oulchy-le-Château,02,,,025800000C0732,,,,,,,,,,,,,0,,,,,J,jardins,,,584,3.366432,49.201499
2024-5839,2024-01-12,000001,Vente,30000,,,LES CANAUX,B010,02210,02580,Oulchy-le-Château,02,,,025800000C0736,,,,,,,,,,,,,0,,,,,J,jardins,,,145,3.36623,49.201261
2024-5840,2024-01-16,000001,Vente,5000,,,LE CHEMIN DE LAON,B015,02350,02346,Gizy,02,,,02346000ZY0113,,,,,,,,,,,,,0,,,,,J,jardins,,,1082,3.766726,49.597401
2024-5841,2024-01-05,000001,Vente,167700,26,B,PL DU DOCTEUR MOUFLIER,0170,02600,02810,Villers-Cotterêts,02,,,02810000AB0012,,,3,,4,,5,,6,,,,4,1,Maison,76,5,,,,,,3.089616,49.254948
2024-5842,2024-01-12,000001,Vente,132000,9,B,RUE DU COLLEGE,0510,02200,02722,Soissons,02,,,02722000AM0167,,,12,,4,,,,,,,,2,3,Dépendance,,0,,,,,,3.326916,49.382017
2024-5842,2024-01-12,000001,Vente,132000,9,B,RUE DU COLLEGE,0510,02200,02722,Soissons,02,,,02722000AM0167,,,12,,4,,,,,,,,2,2,Appartement,78,3,,,,,,3.326916,49.382017
2024-5842,2024-01-12,000001,Vente,132000,9,,RUE DU COLLEGE,0510,02200,02722,Soissons,02,,,02722000AM0168,,,,,,,,,,,,,0,,,,,S,sols,,,67,3.326987,49.382087
2024-5843,2024-01-10,000001,Vente,182000,10,,RUE DE L'ABATTOIR,0001,02130,02305,Fère-en-Tardenois,02,,,02305000AL0052,,,,,,,,,,,,,0,1,Maison,90,5,S,sols,,,1013,3.509866,49.201563
2024-5844,2024-01-09,000001,Vente,71400,49,,RUE DE LA CHAUSSEE,0030,02460,02307,La Ferté-Milon,02,,,02307000AD0015,,,3,,,,,,,,,,1,2,Appartement,39,3,,,,,,3.124381,49.178814
2024-5845,2024-01-11,000001,Vente,70400,37,,RUE DU GENERAL DE GAULLE,0050,02150,02720,Sissonne,02,,,02720000AB0520,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,330,3.890946,49.571776
2024-5845,2024-01-11,000001,Vente,70400,37,,RUE DU GENERAL DE GAULLE,0050,02150,02720,Sissonne,02,,,02720000AB0520,,,,,,,,,,,,,0,1,Maison,110,5,S,sols,,,330,3.890946,49.571776
2024-5845,2024-01-11,000001,Vente,70400,37,,RUE DU GENERAL DE GAULLE,0050,02150,02720,Sissonne,02,,,02720000AB0520,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,330,3.890946,49.571776
2024-5845,2024-01-11,000001,Vente,70400,7,,RUE ARISTIDE BRIAND,0010,02150,02720,Sissonne,02,,,02720000AB0632,,,,,,,,,,,,,0,,,,,S,sols,,,153,3.89071,49.571633
2024-5846,2024-01-12,000001,Vente,43750,3,,RUE DU MUGUET,0205,02350,02430,Liesse-Notre-Dame,02,,,02430000AC0075,,,,,,,,,,,,,0,1,Maison,90,2,S,sols,,,65,3.80549,49.607976
2024-5846,2024-01-12,000001,Vente,43750,3,,RUE DU MUGUET,0205,02350,02430,Liesse-Notre-Dame,02,,,02430000AC0076,,,,,,,,,,,,,0,,,,,S,sols,,,34,3.805566,49.607991
2024-5846,2024-01-12,000001,Vente,43750,5,,RUE DU MUGUET,0205,02350,02430,Liesse-Notre-Dame,02,,,02430000AC0077,,,,,,,,,,,,,0,,,,,S,sols,,,36,3.805639,49.607995
2024-5847,2024-01-09,000001,Vente,98100,39,,CITE DU RIEZ,A001,02390,02741,Thenelles,02,,,027410000A0078,,,,,,,,,,,,,0,1,Maison,71,3,S,sols,,,127,3.472332,49.83426
2024-5847,2024-01-09,000001,Vente,98100,,,LE RIEZ,B076,02390,02741,Thenelles,02,,,027410000A0956,,,,,,,,,,,,,0,,,,,J,jardins,,,151,3.471344,49.83428
2024-5848,2024-01-12,000001,Vente,267350,200,,RUE DES BRUYERES,0040,02200,02780,Venizel,02,,,02780000ZE0088,,,,,,,,,,,,,0,1,Maison,127,5,S,sols,,,148,3.405223,49.364408
2024-5848,2024-01-12,000001,Vente,267350,200,,RUE DES BRUYERES,0040,02200,02780,Venizel,02,,,02780000ZE0088,,,,,,,,,,,,,0,1,Maison,127,5,J,jardins,,,1452,3.405223,49.364408
2024-5848,2024-01-12,000001,Vente,267350,,,LES PRES DE L ENSEIGNE,B048,02200,02780,Venizel,02,,,02780000ZE0274,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,409,3.405151,49.364419
2024-5849,2024-01-16,000001,Vente,206589,5,,RUE COMMANDANT LERONDEAU,0530,02200,02722,Soissons,02,,,02722000BR0110,,,,,,,,,,,,,0,1,Maison,97,6,S,sols,,,490,3.325868,49.38849
2024-5849,2024-01-16,000001,Vente,206589,5,,RUE COMMANDANT LERONDEAU,0530,02200,02722,Soissons,02,,,02722000BR0110,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,490,3.325868,49.38849
2024-5850,2024-01-09,000001,Vente,142500,28,,RUE JEAN DE LA FONTAINE,0062,02460,02307,La Ferté-Milon,02,,,02307000ZI0037,,,,,,,,,,,,,0,1,Maison,71,5,S,sols,,,773,3.134467,49.175138
2024-5851,2024-01-09,000001,Vente,5455,,,LE CHEMIN DE FERONVAL,B017,02140,02826,Voulpaix,02,,,02826000ZC0020,,,,,,,,,,,,,0,,,,,PA,pâtures,,,7274,3.822017,49.853986
2024-5851,2024-01-09,000001,Vente,5455,,,LE CHEMIN DE FERONVAL,B017,02140,02826,Voulpaix,02,,,02826000ZC0020,,,,,,,,,,,,,0,,,,,PA,pâtures,,,3636,3.822017,49.853986
2024-5852,2024-01-09,000001,Vente,1965,,,LES PRES DE LAIGNY,B051,02140,02826,Voulpaix,02,,,02826000ZH0002,,,,,,,,,,,,,0,,,,,PA,pâtures,,,3930,3.837794,49.84292
2024-5853,2024-01-09,000001,Vente,2249,,,LE CHEMIN DE FERONVAL,B017,02140,02826,Voulpaix,02,,,02826000ZC0023,,,,,,,,,,,,,0,,,,,T,terres,,,1153,3.822793,49.85145
2024-5853,2024-01-09,000001,Vente,2249,,,LE CHEMIN DE FERONVAL,B017,02140,02826,Voulpaix,02,,,02826000ZC0023,,,,,,,,,,,,,0,,,,,T,terres,,,2307,3.822793,49.85145
2024-5854,2024-01-10,000001,Vente,50652,3,,RUE MARGUERITE CLERBOUT,1707,02000,02408,Laon,02,,,02408000BN0114,,,25,,7,,,,,,,,2,2,Appartement,47,2,,,,,,3.603713,49.555194
2024-5854,2024-01-10,000001,Vente,50652,3,,RUE MARGUERITE CLERBOUT,1707,02000,02408,Laon,02,,,02408000BN0114,,,25,,7,,,,,,,,2,3,Dépendance,,0,,,,,,3.603713,49.555194
2024-5855,2024-01-12,000001,Vente,7200,,,LA PETITE FERME,B073,02310,02596,Pavant,02,,,02596000AB0293,,,,,,,,,,,,,0,,,,,VE,vergers,,,535,3.284154,48.950383
2024-5856,2024-01-12,000001,Vente,14000,85,,RUE VERTE,0100,02140,02373,Hary,02,,,02373000AB0106,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,878,3.926684,49.785264
2024-5856,2024-01-12,000001,Vente,14000,85,,RUE VERTE,0100,02140,02373,Hary,02,,,02373000AB0106,,,,,,,,,,,,,0,1,Maison,140,2,J,jardins,,,878,3.926684,49.785264
2024-5856,2024-01-12,000001,Vente,14000,85,,RUE VERTE,0100,02140,02373,Hary,02,,,02373000AB0106,,,,,,,,,,,,,0,1,Maison,140,2,S,sols,,,223,3.926684,49.785264
2024-5856,2024-01-12,000001,Vente,14000,85,,RUE VERTE,0100,02140,02373,Hary,02,,,02373000AB0106,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,223,3.926684,49.785264
2024-5856,2024-01-12,000001,Vente,14000,,,LE VILLAGE,B108,02140,02373,Hary,02,,,02373000AB0107,,,,,,,,,,,,,0,,,,,PA,pâtures,,,1976,3.926699,49.784864
2024-5857,2024-01-05,000001,Vente,199780,13,,RUE DE LA BOULOIRE,0270,02000,02408,Laon,02,,,02408000AS0178,,,,,,,,,,,,,0,2,Appartement,25,1,S,sols,,,178,3.633035,49.567591
2024-5857,2024-01-05,000001,Vente,199780,13,,RUE DE LA BOULOIRE,0270,02000,02408,Laon,02,,,02408000AS0178,,,,,,,,,,,,,0,2,Appartement,25,1,S,sols,,,178,3.633035,49.567591
2024-5857,2024-01-05,000001,Vente,199780,13,,RUE DE LA BOULOIRE,0270,02000,02408,Laon,02,,,02408000AS0178,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,178,3.633035,49.567591
2024-5857,2024-01-05,000001,Vente,199780,13,,RUE DE LA BOULOIRE,0270,02000,02408,Laon,02,,,02408000AS0178,,,,,,,,,,,,,0,2,Appartement,55,3,S,sols,,,178,3.633035,49.567591
2024-5857,2024-01-05,000001,Vente,199780,13,,RUE DE LA BOULOIRE,0270,02000,02408,Laon,02,,,02408000AS0178,,,,,,,,,,,,,0,2,Appartement,50,2,S,sols,,,178,3.633035,49.567591
2024-5857,2024-01-05,000001,Vente,199780,13,,RUE DE LA BOULOIRE,0270,02000,02408,Laon,02,,,02408000AS0178,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,178,3.633035,49.567591
2024-5858,2024-01-09,000001,Vente,233000,3,,RUE BEAUSEJOUR,0080,02600,02810,Villers-Cotterêts,02,,,02810000AC0342,,,,,,,,,,,,,0,1,Maison,103,4,S,sols,,,269,3.087362,49.248831
2024-5858,2024-01-09,000001,Vente,233000,3,,RUE BEAUSEJOUR,0080,02600,02810,Villers-Cotterêts,02,,,02810000AC0342,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,269,3.087362,49.248831
2024-5859,2024-01-13,000001,Vente,170000,7,,RUE DE PORTERON,0065,02310,02242,Crouttes-sur-Marne,02,,,02242000AB0067,,,,,,,,,,,,,0,1,Maison,140,6,S,sols,,,438,3.242681,48.978736
2024-5859,2024-01-13,000001,Vente,170000,7,,RUE DE PORTERON,0065,02310,02242,Crouttes-sur-Marne,02,,,02242000AB0067,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,438,3.242681,48.978736
2024-5859,2024-01-13,000001,Vente,170000,7,,RUE DE PORTERON,0065,02310,02242,Crouttes-sur-Marne,02,,,02242000AB0067,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,438,3.242681,48.978736
2024-5859,2024-01-13,000001,Vente,170000,7,,RUE DE PORTERON,0065,02310,02242,Crouttes-sur-Marne,02,,,02242000AB0067,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,438,3.242681,48.978736
2024-5860,2024-01-15,000001,Vente,165000,19,,RUE DIDEROT,0680,02200,02722,Soissons,02,,,02722000BP0025,,,,,,,,,,,,,0,1,Maison,73,4,S,sols,,,540,3.313472,49.390683
2024-5861,2024-01-09,000001,Vente,11200,,,LES SABLONS,B088,02400,02042,Azy-sur-Marne,02,,,02042000AA0198,,,,,,,,,,,,,0,,,,,T,terres,,,140,3.369474,49.001895
2024-5862,2024-01-12,000001,Vente,3500,,,LE CHAMP RENARD,B024,02310,02596,Pavant,02,,,02596000AB0351,,,,,,,,,,,,,0,,,,,J,jardins,,,120,3.282241,48.951648
2024-5862,2024-01-12,000001,Vente,3500,,,LES BERGERES,B013,02310,02596,Pavant,02,,,02596000AC0494,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,495,3.291145,48.954337
2024-5862,2024-01-12,000001,Vente,3500,,,LES BERGERES,B013,02310,02596,Pavant,02,,,02596000AC0549,,,,,,,,,,,,,0,,,,,VE,vergers,,,96,3.289691,48.954807
2024-5862,2024-01-12,000001,Vente,3500,,,LA PIECE DU FOUR,B075,02310,02596,Pavant,02,,,02596000AD0046,,,,,,,,,,,,,0,,,,,L,landes,,,25,3.287812,48.964385
2024-5862,2024-01-12,000001,Vente,3500,,,LA PIECE DU FOUR,B075,02310,02596,Pavant,02,,,02596000AD0053,,,,,,,,,,,,,0,,,,,L,landes,,,59,3.287469,48.964084
2024-5862,2024-01-12,000001,Vente,3500,,,LES HAUTES GARENNES,B059,02310,02596,Pavant,02,,,02596000AE0901,,,,,,,,,,,,,0,,,,,L,landes,,,433,3.292872,48.95991
2024-5862,2024-01-12,000001,Vente,3500,,,LES CHENES,B028,02310,02596,Pavant,02,,,02596000AE1283,,,,,,,,,,,,,0,,,,,L,landes,,,355,3.293524,48.964302
2024-5862,2024-01-12,000001,Vente,3500,,,LES FONTINETTES,B047,02310,02596,Pavant,02,,,025960000B0024,,,,,,,,,,,,,0,,,,,L,landes,,,95,3.29404,48.958611
2024-5862,2024-01-12,000001,Vente,3500,,,LES HOUDARDES,B061,02310,02596,Pavant,02,,,025960000B0173,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,457,3.29352,48.955462
2024-5862,2024-01-12,000001,Vente,3500,,,LES HOUDARDES,B061,02310,02596,Pavant,02,,,025960000B0182,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,83,3.294169,48.95547
2024-5862,2024-01-12,000001,Vente,3500,,,LE BOIS SAINT AMAND,B019,02310,02596,Pavant,02,,,025960000B0365,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,195,3.293996,48.95242
2024-5862,2024-01-12,000001,Vente,3500,,,AU-DESSUS DE LA RUE FORGER,B005,02310,02596,Pavant,02,,,025960000B0514,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,52,3.29351,48.955201
2024-5862,2024-01-12,000001,Vente,3500,,,LE GENDROT,B049,02310,02596,Pavant,02,,,025960000C0034,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,98,3.282102,48.948811
2024-5862,2024-01-12,000001,Vente,3500,,,LE GENDROT,B049,02310,02596,Pavant,02,,,025960000C0077,,,,,,,,,,,,,0,,,,,VE,vergers,,,55,3.282832,48.949777
2024-5862,2024-01-12,000001,Vente,3500,,,AU-DESSUS DE L'EGLISE,B003,02310,02596,Pavant,02,,,025960000C0251,,,,,,,,,,,,,0,,,,,L,landes,,,1106,3.287126,48.94912
2024-5862,2024-01-12,000001,Vente,3500,,,AU-DESSUS DU CLOS MONSIEUR,B008,02310,02596,Pavant,02,,,025960000C0432,,,,,,,,,,,,,0,,,,,L,landes,,,462,3.288953,48.950305
2024-5862,2024-01-12,000001,Vente,3500,,,LE GRIMPET,B053,02310,02596,Pavant,02,,,025960000C0693,,,,,,,,,,,,,0,,,,,L,landes,,,183,3.29217,48.951791
2024-5862,2024-01-12,000001,Vente,3500,,,LES HIREZ,B060,02310,02596,Pavant,02,,,025960000C0827,,,,,,,,,,,,,0,,,,,L,landes,,,200,3.28976,48.949188
2024-5862,2024-01-12,000001,Vente,3500,,,LES HIREZ,B060,02310,02596,Pavant,02,,,025960000C0844,,,,,,,,,,,,,0,,,,,P,prés,,,1419,3.289659,48.949813
2024-5862,2024-01-12,000001,Vente,3500,,,LES HIREZ,B060,02310,02596,Pavant,02,,,025960000C0853,,,,,,,,,,,,,0,,,,,L,landes,,,453,3.289204,48.949662
2024-5862,2024-01-12,000001,Vente,3500,,,LES HIREZ,B060,02310,02596,Pavant,02,,,025960000C0854,,,,,,,,,,,,,0,,,,,L,landes,,,525,3.289236,48.949588
2024-5862,2024-01-12,000001,Vente,3500,,,LES HIREZ,B060,02310,02596,Pavant,02,,,025960000C0855,,,,,,,,,,,,,0,,,,,L,landes,,,518,3.289202,48.949551
2024-5862,2024-01-12,000001,Vente,3500,,,LA PLANTE AUX LOUPS,B079,02310,02596,Pavant,02,,,025960000C0892,,,,,,,,,,,,,0,,,,,L,landes,,,127,3.28866,48.948902
2024-5862,2024-01-12,000001,Vente,3500,,,LA PLANTE AUX LOUPS,B079,02310,02596,Pavant,02,,,025960000C1001,,,,,,,,,,,,,0,,,,,L,landes,,,371,3.286462,48.947861
2024-5862,2024-01-12,000001,Vente,3500,,,LA POINTE DU GRAVOT,B080,02310,02596,Pavant,02,,,025960000C1052,,,,,,,,,,,,,0,,,,,L,landes,,,170,3.286233,48.94724
2024-5862,2024-01-12,000001,Vente,3500,,,LA POINTE DU GRAVOT,B080,02310,02596,Pavant,02,,,025960000C1063,,,,,,,,,,,,,0,,,,,L,landes,,,45,3.285973,48.947132
2024-5862,2024-01-12,000001,Vente,3500,,,LE ROSAIRE,B083,02310,02596,Pavant,02,,,025960000D0033,,,,,,,,,,,,,0,,,,,L,landes,,,392,3.278146,48.951017
2024-5862,2024-01-12,000001,Vente,3500,,,LA BONNETIERE,B020,02310,02596,Pavant,02,,,025960000D0141,,,,,,,,,,,,,0,,,,,T,terres,,,90,3.274553,48.948466
2024-5862,2024-01-12,000001,Vente,3500,,,LA BONNETIERE,B020,02310,02596,Pavant,02,,,025960000D0142,,,,,,,,,,,,,0,,,,,T,terres,,,180,3.274417,48.948726
2024-5862,2024-01-12,000001,Vente,3500,,,LA BONNETIERE,B020,02310,02596,Pavant,02,,,025960000D0154,,,,,,,,,,,,,0,,,,,T,terres,,,285,3.273931,48.948484
2024-5862,2024-01-12,000001,Vente,3500,,,LE BAS DES FRILEUSES,B012,02310,02596,Pavant,02,,,025960000D0220,,,,,,,,,,,,,0,,,,,L,landes,,,197,3.27327,48.947494
2024-5862,2024-01-12,000001,Vente,3500,,,LE BAS DES FRILEUSES,B012,02310,02596,Pavant,02,,,025960000D0222,,,,,,,,,,,,,0,,,,,L,landes,,,150,3.273266,48.947827
2024-5862,2024-01-12,000001,Vente,3500,,,LE BAS DES FRILEUSES,B012,02310,02596,Pavant,02,,,025960000D0223,,,,,,,,,,,,,0,,,,,L,landes,,,155,3.273306,48.947866
2024-5862,2024-01-12,000001,Vente,3500,,,LE BAS DES FRILEUSES,B012,02310,02596,Pavant,02,,,025960000D0225,,,,,,,,,,,,,0,,,,,L,landes,,,420,3.273478,48.947534
2024-5862,2024-01-12,000001,Vente,3500,,,LE BAS DES FRILEUSES,B012,02310,02596,Pavant,02,,,025960000D0226,,,,,,,,,,,,,0,,,,,VE,vergers,,,380,3.273398,48.947863
2024-5862,2024-01-12,000001,Vente,3500,,,LE BAS DES FRILEUSES,B012,02310,02596,Pavant,02,,,025960000D0227,,,,,,,,,,,,,0,,,,,VE,vergers,,,675,3.273516,48.94773
2024-5862,2024-01-12,000001,Vente,3500,,,LE BAS DES FRILEUSES,B012,02310,02596,Pavant,02,,,025960000D0234,,,,,,,,,,,,,0,,,,,L,landes,,,195,3.274037,48.947958
2024-5862,2024-01-12,000001,Vente,3500,,,LE BAS DES FRILEUSES,B012,02310,02596,Pavant,02,,,025960000D0241,,,,,,,,,,,,,0,,,,,L,landes,,,175,3.274141,48.947897
2024-5862,2024-01-12,000001,Vente,3500,,,LE BAS DES FRILEUSES,B012,02310,02596,Pavant,02,,,025960000D0269,,,,,,,,,,,,,0,,,,,L,landes,,,195,3.275026,48.947697
2024-5862,2024-01-12,000001,Vente,3500,,,LE RU GROUSY,B085,02310,02596,Pavant,02,,,025960000D0384,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,65,3.275301,48.947737
2024-5862,2024-01-12,000001,Vente,3500,,,LE RU GROUSY,B085,02310,02596,Pavant,02,,,025960000D0393,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,215,3.275057,48.947285
2024-5862,2024-01-12,000001,Vente,3500,,,LE SAVART MICHEL,B088,02310,02596,Pavant,02,,,025960000D0529,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,131,3.278087,48.947189
2024-5862,2024-01-12,000001,Vente,3500,,,LE SAVART MICHEL,B088,02310,02596,Pavant,02,,,025960000D0556,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,130,3.27834,48.947682
2024-5862,2024-01-12,000001,Vente,3500,,,LE SAVART MICHEL,B088,02310,02596,Pavant,02,,,025960000D0575,,,,,,,,,,,,,0,,,,,L,landes,,,100,3.278785,48.947757
2024-5862,2024-01-12,000001,Vente,3500,,,LE NOYER PATRON,B070,02310,02596,Pavant,02,,,025960000D0681,,,,,,,,,,,,,0,,,,,L,landes,,,135,3.277487,48.947941
2024-5862,2024-01-12,000001,Vente,3500,,,LE NOYER PATRON,B070,02310,02596,Pavant,02,,,025960000D0720,,,,,,,,,,,,,0,,,,,T,terres,,,160,3.279527,48.948747
2024-5862,2024-01-12,000001,Vente,3500,,,LE TAILLIS PERRETTE,B090,02310,02596,Pavant,02,,,025960000D0877,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,128,3.28217,48.947624
2024-5862,2024-01-12,000001,Vente,3500,,,LE TAILLIS PERRETTE,B090,02310,02596,Pavant,02,,,025960000D0892,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,30,3.281918,48.947452
2024-5862,2024-01-12,000001,Vente,3500,,,LES ROSETTES,B084,02310,02596,Pavant,02,,,025960000D1159,,,,,,,,,,,,,0,,,,,L,landes,,,252,3.278865,48.946517
2024-5862,2024-01-12,000001,Vente,3500,,,LES ROSETTES,B084,02310,02596,Pavant,02,,,025960000D1277,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,560,3.276804,48.945319
2024-5862,2024-01-12,000001,Vente,3500,,,LE HAUT DES FRILEUSES,B056,02310,02596,Pavant,02,,,025960000D1347,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,34,3.27289,48.94557
2024-5862,2024-01-12,000001,Vente,3500,,,LE HAUT DES FRILEUSES,B056,02310,02596,Pavant,02,,,025960000D1392,,,,,,,,,,,,,0,,,,,L,landes,,,12,3.274086,48.945976
2024-5862,2024-01-12,000001,Vente,3500,,,LE HAUT DES FRILEUSES,B056,02310,02596,Pavant,02,,,025960000D1434,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,112,3.274801,48.946873
2024-5862,2024-01-12,000001,Vente,3500,,,LE BAS DES FRILEUSES,B012,02310,02596,Pavant,02,,,025960000D1555,,,,,,,,,,,,,0,,,,,L,landes,,,211,3.273384,48.947473
2024-5863,2024-01-12,000001,Vente,200,,,LA BONNETIERE,B020,02310,02596,Pavant,02,,,025960000D0120,,,,,,,,,,,,,0,,,,,T,terres,,,120,3.275557,48.949242
2024-5864,2024-01-12,000001,Vente,13500,,,LE VALORET,B067,02380,02217,Coucy-le-Château-Auffrique,02,,,022170000A0211,,,,,,,,,,,,,0,,,,,BP,peupleraies,,,14602,3.311797,49.523626
2024-5864,2024-01-12,000001,Vente,13500,,,LE VALORET,B067,02380,02217,Coucy-le-Château-Auffrique,02,,,022170000A0737,,,,,,,,,,,,,0,,,,,J,jardins,MARAI,Pré marais,132,3.311502,49.524051
2024-5865,2024-01-19,000001,Vente,1000,,,LA PROCHE VILLE,B079,02150,02720,Sissonne,02,,,02720000AC0163,,,,,,,,,,,,,0,,,,,J,jardins,,,1192,3.899394,49.571514
2024-5866,2024-01-05,000001,Vente,16000,,,LE VILLAGE,B230,02550,02574,Origny-en-Thiérache,02,,,02574000AC0056,,,,,,,,,,,,,0,,,,,J,jardins,,,701,4.02073,49.896163
2024-5866,2024-01-05,000001,Vente,16000,,,LE VILLAGE,B230,02550,02574,Origny-en-Thiérache,02,,,02574000AC0057,,,,,,,,,,,,,0,,,,,PA,pâtures,,,767,4.02022,49.896413
